,BOROUGH,STREET,BIKE_DIR,LANE_COUNT,FT_FACILIT,LATITUDE1,LONGITUDE1,LATITUDE2,LONGITUDE2
6956,BROOKLYN,PIGEON MEADOW RD,2,2,Standard,40.750997,-73.803382,40.750508,-73.803007
6972,BROOKLYN,UNDERHILL AV,2,2,Signed Route,40.746756,-73.800175,40.746856,-73.799217
6994,BROOKLYN,WILLETS POINT BL,2,2,Standard,40.776743,-73.824331,40.776787,-73.823065
7009,BRONX,HARDING AV,2,2,Standard,40.812934,-73.827264,40.813234,-73.826391
7040,BROOKLYN,172 ST,L,1,,40.729007,-73.797803,40.727485,-73.797512
7043,BROOKLYN,173 ST,R,1,Standard,40.727656,-73.796633,40.726681,-73.796447
7068,BROOKLYN,210 St,2,2,Protected Path,40.742437,-73.765151,40.740673,-73.764315
7080,BROOKLYN,OCEANIA ST,2,2,Protected Path,40.745526,-73.767615,40.744223,-73.766979
7089,BRONX,CITY ISLAND BR,2,2,Curbside,40.856328,-73.79357,40.856576,-73.794304
7092,BROOKLYN,73 Av,2,2,Protected Path,40.742405,-73.753473,40.742611,-73.752533
7095,BROOKLYN,CLOVERDALE BLVD,2,2,Signed Route,40.740789,-73.743962,40.740094,-73.743853
7101,BROOKLYN,WINCHESTER BLVD,2,2,Standard,40.730657,-73.736481,40.730356,-73.736594
7117,BROOKLYN,HORATIO PKWY,2,2,Protected Path,40.758525,-73.754228,40.758512,-73.754047
7118,BROOKLYN,50 AVE,2,2,Protected Path,40.758245,-73.75321,40.758873,-73.752772
7120,BROOKLYN,232 ST,L,1,,40.759455,-73.752303,40.75907,-73.751156
7121,BROOKLYN,NORTHERN BLVD,2,2,Protected Path,40.762498,-73.75588,40.762836,-73.754324
7129,BROOKLYN,E HAMPTON BLVD,L,1,,40.75907,-73.751156,40.758015,-73.750577
7140,BROOKLYN,230 ST,2,2,Standard,40.747471,-73.74678,40.745716,-73.745931
7141,BROOKLYN,67 AV,2,2,Standard,40.747471,-73.74678,40.747714,-73.745895
7145,BROOKLYN,233 ST,2,2,Protected Path,40.750274,-73.745079,40.748207,-73.744097
7153,BROOKLYN,COMMONWEALTH BLVD,2,2,Standard,40.739561,-73.723901,40.738261,-73.723374
7155,BROOKLYN,82 AVE,2,2,Standard,40.738261,-73.723374,40.738452,-73.722485
7186,BROOKLYN,263 ST,2,2,Standard,40.750307,-73.712632,40.749474,-73.711329
7187,BROOKLYN,73 AVE,2,2,Standard,40.751812,-73.715098,40.753112,-73.715263
7197,BRONX,E 146 ST,R,1,Sharrows,40.814638,-73.920331,40.814144,-73.9192
7200,QUEENS,17 AV PED OVPS,2,0,,40.601837,-74.011637,40.602111,-74.01161
7206,BRONX,LACOMBE AV,R,1,Sharrows,40.81731,-73.844484,40.817096,-73.84411
7246,MANHATTAN,WANAMAKER PL,L,1,,40.731166,-73.991921,40.730623,-73.99064
7257,MANHATTAN,C P W 96 APPR,L,1,,40.790826,-73.96369,40.790875,-73.963649
7301,BRONX,MANHATTAN COLLEGE PKWY,2,2,Sharrows,40.888943,-73.901306,40.888931,-73.901273
7324,BRONX,SOUTHERN BL,R,1,Curbside,40.866794,-73.880895,40.866882,-73.880719
7325,STATEN ISLAND,BAYONNE BRIDGE,2,2,Protected Path,40.632263,-74.145091,40.632292,-74.145188
7338,MANHATTAN,EVANS ROAD,2,2,Greenway,40.688182,-74.014904,40.688849,-74.01505
7341,BROOKLYN,73 PLACE,L,1,,40.705541,-73.876536,40.705061,-73.876521
7366,BRONX,PELHAM PKWY GREENWAY,2,2,Greenway,40.857377,-73.871083,40.857808,-73.871033
7405,STATEN ISLAND,SAND LA,R,1,Sharrows,40.589747,-74.066169,40.589718,-74.066118
7407,QUEENS,P P 16 ST APPR,L,1,,40.657697,-73.973549,40.658003,-73.973068
7416,QUEENS,P P GAP EXIT,L,1,,40.672642,-73.969664,40.672324,-73.969693
7425,QUEENS,BUFFALO AV,2,2,Curbside,40.666296,-73.925866,40.665917,-73.925463
7457,MANHATTAN,CHERRY ST,L,1,,40.710776,-73.992726,40.7108,-73.992602
7489,MANHATTAN,MARGARET CORBIN PLZ,R,1,Signed Route,40.859429,-73.934223,40.859423,-73.934229
7493,MANHATTAN,C P S 7 AV APPR,L,1,,40.766876,-73.979077,40.76729,-73.978754
7499,MANHATTAN,C P W 67 APPR,2,2,Greenway,40.773032,-73.978282,40.772631,-73.977238
7521,BROOKLYN,MEMORIAL DR,2,2,Greenway,40.702217,-73.842031,40.702358,-73.84213
7557,MANHATTAN,E 2 ST,R,1,Standard,40.724617,-73.989649,40.724293,-73.98889
7580,BRONX,SEDGWICK AVE,2,2,Sharrows,40.852675,-73.919096,40.852771,-73.918838
7616,BRONX,E 188 ST,R,1,Standard,40.862117,-73.899437,40.861771,-73.898674
7617,BRONX,STRONG ST,L,1,,40.870857,-73.89779,40.871071,-73.8983
7654,MANHATTAN,ROOSEVELT ISLAND GREENWAY,2,2,Greenway,40.770515,-73.940396,40.770549,-73.940379
7655,MANHATTAN,C P W 100 APPR,R,1,Greenway,40.793657,-73.961637,40.793629,-73.961569
7656,MANHATTAN,C P LENOX APPR,R,1,Greenway,40.798212,-73.953802,40.798226,-73.953928
7657,MANHATTAN,C P E 102 APPR,R,1,Greenway,40.792556,-73.954547,40.79257,-73.954662
7659,BRONX,BRONXWOOD AVE,R,1,Standard,40.891353,-73.851742,40.891535,-73.851499
7698,MANHATTAN,C P W 77 APPR,2,2,Greenway,40.778797,-73.972902,40.778691,-73.972902
7702,MANHATTAN,C P W 85 APPR,R,1,Greenway,40.783677,-73.969119,40.783469,-73.969133
7705,MANHATTAN,C P E 72 APPR,L,1,,40.772826,-73.968074,40.772821,-73.968137
7712,MANHATTAN,C P W 90 APPR,2,2,Greenway,40.787861,-73.967449,40.787853,-73.967423
7724,MANHATTAN,C P W 110 APPR,2,2,Greenway,40.799711,-73.957817,40.79966,-73.957833
7756,BROOKLYN,11 St,R,1,,40.743656,-73.95129,40.7434,-73.951362
7778,BRONX,PELHAM PKWY N,L,1,,40.858161,-73.855995,40.858172,-73.855854
7834,MANHATTAN,FRANKFORT ST,L,1,,40.711175,-74.003911,40.711403,-74.004274
7836,BROOKLYN,JACOB RIIS BOARDWALK,2,2,Boardwalk,40.56493,-73.87321,40.565044,-73.873342
7842,BRONX,ORCHARD BEACH BOARDWALK,2,2,Boardwalk,40.862376,-73.794046,40.862578,-73.794195
7844,QUEENS,MN BEACH BOARDWALK,2,2,Boardwalk,40.575505,-73.94168,40.57554,-73.940509
7854,QUEENS,P P BARTEL PRITCHARD SQ APPR,R,1,Greenway,40.661387,-73.977601,40.661138,-73.978017
7855,QUEENS,P P GAP ENTRANCE,R,1,Greenway,40.672631,-73.970002,40.672299,-73.969829
7867,QUEENS,P P OCEAN AV APPR,2,2,Greenway,40.655665,-73.963153,40.655632,-73.963154
7879,BROOKLYN,JACOB RIIS PARK DRIVEWAY,L,1,,40.568999,-73.865464,40.569041,-73.865226
7891,MANHATTAN,FT GEORGE HILL,2,2,Protected Path,40.85811,-73.927122,40.858275,-73.9271
7895,BRONX,IRWIN AV,2,2,Sharrows,40.887254,-73.902367,40.887495,-73.902485
7896,BRONX,WALDO WALK,2,2,Greenway,40.887495,-73.902485,40.888765,-73.902777
7904,STATEN ISLAND,F D R BOARDWALK,2,2,Greenway,40.578694,-74.076807,40.578462,-74.077067
7911,BRONX,BOSCOBEL PLACE,R,1,Sharrows,40.843909,-73.924128,40.844031,-73.92429
7921,QUEENS,BAY 53 ST,R,1,Standard,40.582721,-73.988539,40.58282,-73.988749
7926,QUEENS,OLIVER ST,R,1,Standard,40.619151,-74.039966,40.619802,-74.038131
7949,BRONX,WEST 205 STREET,2,2,Standard,40.876273,-73.88808,40.876659,-73.888946
7973,MANHATTAN,W 142 ST,2,2,Greenway,40.817155,-73.933863,40.817727,-73.933863
7995,BROOKLYN,BOTANICAL GRDN BR,2,2,Greenway,40.748707,-73.83447,40.748774,-73.834256
8008,QUEENS,HILL DR,2,2,Greenway,40.658835,-73.966945,40.658728,-73.967057
8009,BROOKLYN,CUNNINGHAM PARK GREENWAY,2,2,Greenway,40.734558,-73.76511,40.734415,-73.765518
8010,BROOKLYN,VANDERBILT MOTOR PARKWAY,2,2,Greenway,40.737981,-73.748362,40.737241,-73.752528
8011,STATEN ISLAND,CLOVE LAKES PARK PATH,2,2,Sidewalk,40.623761,-74.118406,40.62342,-74.118113
8248,MANHATTAN,MONROE ST,R,1,Standard,40.711593,-73.994265,40.711677,-73.993349
8323,BROOKLYN,BEACH 92 ST,L,1,,40.587521,-73.816212,40.588598,-73.816996
8324,BROOKLYN,159 AV,L,1,,40.660375,-73.831517,40.660473,-73.830822
8532,BROOKLYN,QUEENS BLVD,R,1,Protected Path,40.732486,-73.868261,40.732318,-73.867938
8544,MANHATTAN,W 18 ST,L,1,,40.745417,-74.008199,40.745454,-74.008309
8553,BROOKLYN,27 AV PED OVPS,2,0,,40.765749,-73.864078,40.765991,-73.863679
8556,BRONX,QUIMBY AV,R,1,Signed Route,40.826585,-73.846636,40.826644,-73.846201
8572,QUEENS,ORIENTAL BLVD,L,1,,40.578274,-73.940757,40.57829,-73.940611
8575,BRONX,EDSON AVE,L,1,,40.888307,-73.842859,40.888653,-73.842984
8603,BROOKLYN,MAIN ST,L,1,,40.749348,-73.825844,40.749094,-73.825879
8633,BROOKLYN,PARK LA,2,2,Standard,40.711465,-73.835704,40.711192,-73.8354
8643,MANHATTAN,EAST 111 ST PED OVPS,2,0,,40.791753,-73.935138,40.791729,-73.935108
8650,BROOKLYN,STATE RD,L,1,,40.56527,-73.890873,40.565226,-73.891024
8658,BROOKLYN,BEACH 69 ST,R,1,Sharrows,40.591167,-73.797923,40.59191,-73.797997
8665,BROOKLYN,BEACH 73 ST,R,1,Standard,40.587877,-73.800739,40.588224,-73.800793
8668,MANHATTAN,FDR DR GREENWAY,2,2,Greenway,40.771427,-73.94637,40.771462,-73.946418
8673,QUEENS,PENNSYLVANIA AVENUE,2,2,Bike-Friendly Parking,40.645656,-73.879202,40.645384,-73.878904
8677,QUEENS,NEPTUNE AVE,L,1,,40.580031,-73.969004,40.579781,-73.970411
8680,BROOKLYN,QUEENSBORO BR,2,2,Protected Path,40.751908,-73.942836,40.751824,-73.942638
8685,QUEENS,SHORE PKWY GREENWAY W,2,2,Greenway,40.639058,-74.036678,40.639012,-74.036508
8693,MANHATTAN,ADAM C POWELL BLVD,R,1,Bike-Friendly Parking,40.824142,-73.937133,40.824758,-73.936668
8717,BRONX,E L GRANT HWY,R,1,Protected Path,40.842849,-73.922755,40.843042,-73.922811
8720,STATEN ISLAND,NOME AVE,2,2,Standard,40.590708,-74.165786,40.590779,-74.165885
8728,BRONX,UNIVERSITY HEIGHTS BR,2,0,,40.861804,-73.912802,40.861815,-73.912865
8737,BROOKLYN,UTOPIA PKWY,R,1,Standard,40.778609,-73.793741,40.777817,-73.793578
8738,BROOKLYN,BEACH 108 ST,L,1,,40.581458,-73.829669,40.58184,-73.829868
8741,BROOKLYN,121 AV,R,1,Standard,40.685507,-73.733633,40.685488,-73.733574
8743,BROOKLYN,ASTORIA PARK S,R,1,Standard,40.776415,-73.927404,40.77599,-73.926625
8754,BROOKLYN,CROSS BAY BL,R,1,Protected Path,40.617299,-73.823798,40.615187,-73.822009
8755,STATEN ISLAND,FR CAPODANNO BLVD,L,1,,40.596411,-74.061739,40.596326,-74.061746
8756,QUEENS,MARCY AV,R,1,Curbside,40.710509,-73.95655,40.710384,-73.956624
8768,MANHATTAN,FRANKLIN D ROOSEVELT DR,2,2,Protected Path,40.74161,-73.972346,40.741846,-73.972405
8772,QUEENS,VANDALIA AV,L,1,,40.655051,-73.879113,40.654745,-73.877697
8786,BROOKLYN,UNDERHILL AV PED OVPS,2,2,Greenway,40.743025,-73.780859,40.742824,-73.780633
8787,QUEENS,CROPSEY AVE,R,1,Bike-Friendly Parking,40.59401,-73.994865,40.593783,-73.994604
8807,MANHATTAN,UNION SQ E,2,2,Protected Path,40.736324,-73.989276,40.736591,-73.989079
8811,STATEN ISLAND,RICHMOND TR,2,2,Protected Path,40.642375,-74.075166,40.642448,-74.075222
8837,MANHATTAN,CENTRAL RD,2,2,Curbside,40.790034,-73.925832,40.790127,-73.925733
8860,MANHATTAN,BX SHORE RD,2,2,Greenway,40.800092,-73.923583,40.80004,-73.923595
8874,QUEENS,ERSKINE ST,2,2,Curbside,40.651706,-73.865781,40.651652,-73.865742
8880,QUEENS,ROCKAWAY PARKWAY,2,2,Protected Path,40.630501,-73.885923,40.630463,-73.885883
8894,BROOKLYN,SPRINGFIELD BLVD,2,2,Protected Path,40.663698,-73.759179,40.663576,-73.759278
9000,QUEENS,ADAMS ST,R,1,Standard,40.69434,-73.989051,40.692852,-73.989116
9002,BRONX,CO-OP CITY BOULEVARD,L,1,,40.879103,-73.822595,40.879149,-73.822588
9033,MANHATTAN,E HOUSTON ST,R,1,Standard,40.722894,-73.988787,40.722857,-73.988687
9043,BRONX,FOOD CENTER DR,2,2,Greenway,40.809984,-73.872676,40.80853,-73.87185
9048,STATEN ISLAND,SEAVIEW AV,R,1,Standard,40.580303,-74.079978,40.579818,-74.079045
9058,BRONX,BARTOW AVE,R,1,Standard,40.869068,-73.823658,40.869141,-73.823621
9073,BROOKLYN,ROCKAWAY BREEZY BLVD,R,1,Curbside,40.562171,-73.90232,40.562158,-73.902375
9294,BROOKLYN,BRADDOCK AV,R,1,Signed Route,40.728491,-73.736346,40.728303,-73.735495
9295,BRONX,W 242 ST,2,2,Sharrows,40.889432,-73.898189,40.889458,-73.898272
9341,BROOKLYN,SHORE FRONT PKWY CONNECTOR,L,1,,40.58036,-73.828174,40.580296,-73.828138
9358,QUEENS,TILLARY ST,2,2,Protected Path,40.69628,-73.988675,40.696278,-73.988561
9403,BROOKLYN,65 PL,R,1,Standard,40.69954,-73.888614,40.699393,-73.888669
9589,BROOKLYN,CROSS BAY PKWY,R,1,Protected Path,40.583871,-73.815302,40.583892,-73.815414
9604,BROOKLYN,CROSS BAY BLVD,R,1,Curbside,40.649104,-73.837479,40.645878,-73.836651
9680,BROOKLYN,WOODHAVEN BLVD,2,2,Protected Path,40.733724,-73.870378,40.733587,-73.870435
9701,QUEENS,ST MARKS AV,R,1,Standard,40.67309,-73.911392,40.673162,-73.911223
9749,QUEENS,SEAVIEW AVE,2,2,Protected Path,40.637632,-73.883663,40.638993,-73.881509
9855,MANHATTAN,CATHERINE SLIP,L,1,,40.70929,-73.995953,40.709205,-73.996061
9875,MANHATTAN,PARK ROW,2,2,Protected Path,40.711671,-74.004193,40.711739,-74.004076
9876,QUEENS,BAYVIEW AVE,R,1,Bike-Friendly Parking,40.580823,-73.999719,40.580954,-73.999959
9908,BROOKLYN,52 ST,R,1,Standard,40.742433,-73.912912,40.742307,-73.91295
9921,MANHATTAN,SUFFOLK ST,L,1,,40.721731,-73.984678,40.721798,-73.984643
9929,QUEENS,4 AVENUE,2,2,Signed Route,40.638145,-74.021139,40.638022,-74.02127
9995,BROOKLYN,74 AVE,R,1,Standard,40.749813,-73.714959,40.750998,-73.713683
10169,BROOKLYN,N CHANNEL BR,R,1,Curbside,40.645317,-73.836407,40.644091,-73.835767
10539,QUEENS,PENNSYLVANIA AVE,2,2,Protected Path,40.643982,-73.877562,40.64387,-73.877456
10803,STATEN ISLAND,WESTERN AV,2,2,Sidewalk,40.630169,-74.186577,40.63007,-74.186672
10808,STATEN ISLAND,FOREST AV,2,2,Sidewalk,40.624661,-74.178552,40.624947,-74.177928
10829,STATEN ISLAND,GUILFORD ST,R,1,Sharrows,40.596818,-74.062129,40.596183,-74.063549
10876,QUEENS,W 22 ST,L,1,,40.583467,-73.988299,40.583144,-73.988524
10902,QUEENS,SUMMIT ST,2,2,Protected Path,40.683615,-74.006713,40.683429,-74.006436
10909,QUEENS,MILL STREET,R,1,Sharrows,40.675086,-74.001616,40.674876,-74.000809
10945,QUEENS,SACKETT ST,R,1,Standard,40.678978,-73.984999,40.678088,-73.98272
10964,MANHATTAN,WATER ST,R,1,Standard,40.709773,-73.996215,40.709794,-73.996076
10996,QUEENS,CADMAN PLZ E,L,1,,40.700467,-73.989748,40.700402,-73.989751
11020,QUEENS,DEKALB AVE,L,1,,40.689935,-73.981574,40.689931,-73.981473
11022,QUEENS,DUFFIELD ST,2,2,Sharrows,40.693599,-73.98427,40.693035,-73.984292
11034,QUEENS,SEA BREEZE AV,R,1,Signed Route,40.575261,-73.96889,40.575279,-73.968946
11104,MANHATTAN,MANGIN ST,R,1,Sharrows,40.715051,-73.977459,40.715109,-73.97743
11131,QUEENS,WILLIAMSBURG ST W,2,2,Protected Path,40.698039,-73.96284,40.699606,-73.962366
11365,MANHATTAN,E 78 ST OVERPASS,2,2,Sidewalk,40.770085,-73.949455,40.770044,-73.949359
11370,MANHATTAN,W 90 ST,L,1,,40.790842,-73.974565,40.790886,-73.974675
11372,MANHATTAN,W 91 ST,R,1,Standard,40.791468,-73.974105,40.791509,-73.974204
11396,MANHATTAN,W 110 ST,2,2,Sharrows,40.79821,-73.952374,40.798242,-73.952461
11415,MANHATTAN,HUDSON RIVER GREENWAY,2,2,Greenway,40.821517,-73.958464,40.821542,-73.958527
11428,MANHATTAN,W 117 ST,R,1,Signed Route,40.803898,-73.952035,40.803931,-73.952113
11429,MANHATTAN,W 118 ST,L,1,,40.804527,-73.951572,40.804559,-73.95165
11431,MANHATTAN,W 119 ST,R,1,Standard,40.805154,-73.951113,40.805183,-73.951183
11433,MANHATTAN,W 120 ST,L,1,,40.805785,-73.950654,40.80582,-73.950739
11453,QUEENS,HENDRICKSON PL,2,2,Protected Path,40.606755,-73.920659,40.607221,-73.919849
11486,QUEENS,SHORE PARKWAY,2,2,Protected Path,40.630853,-73.886307,40.631102,-73.885916
11501,QUEENS,SCHENCK AV,2,2,Curbside,40.655605,-73.879765,40.655563,-73.879733
11512,QUEENS,SUNNYSIDE AV,R,1,Sharrows,40.680112,-73.895977,40.680264,-73.894989
11541,BROOKLYN,156 AV,R,1,Standard,40.662507,-73.84965,40.662476,-73.849573
11551,BROOKLYN,E 21 RD,2,2,Sharrows,40.598295,-73.820702,40.598259,-73.820249
11560,BROOKLYN,83 AV,2,2,Sharrows,40.710946,-73.828099,40.711948,-73.825589
11581,BROOKLYN,N CONDUIT AV,2,2,Sidewalk,40.666403,-73.740424,40.666402,-73.740219
11638,MANHATTAN,EAST 120 ST PED OVPS,2,2,Greenway,40.797241,-73.929461,40.797239,-73.929424
11647,BROOKLYN,SHORE BLVD,L,1,,40.776698,-73.927821,40.776661,-73.927858
11675,BRONX,E 135 ST,R,1,Curbside,40.809329,-73.929508,40.809264,-73.929419
11693,MANHATTAN,W 168 ST,L,1,,40.840954,-73.939471,40.841039,-73.939674
11714,BRONX,MACOMBS DAM BR,2,2,Signed Route,40.829281,-73.92861,40.829352,-73.928501
11905,BROOKLYN,KEARNEY ST,L,1,,40.761814,-73.868292,40.761724,-73.868241
11917,BROOKLYN,105 ST,R,1,Sharrows,40.756,-73.863398,40.755953,-73.863391
11958,BRONX,ZEREGA AV,2,2,Signed Route,40.827003,-73.843585,40.827668,-73.843728
12016,BRONX,SHORE RD GREENWAY,2,2,Greenway,40.853266,-73.826264,40.853225,-73.826044
12025,BROOKLYN,CUNNINGHAM PARK TRAIL,2,2,Dirt Path,40.740287,-73.770313,40.740413,-73.769856
12053,BROOKLYN,260 ST,R,1,Standard,40.74899,-73.715886,40.748968,-73.715853
12063,MANHATTAN,PIKE SLIP,R,1,Protected Path,40.710892,-73.992192,40.710583,-73.992121
12069,BROOKLYN,QUEENS BLVD SR,R,1,Sharrows,40.723101,-73.848244,40.722805,-73.848022
12253,BROOKLYN,50 AVENUE,R,1,Curbside,40.743752,-73.959367,40.74355,-73.958393
12311,BROOKLYN,CENTER BLVD,2,2,Standard,40.746162,-73.95665,40.745514,-73.957242
12491,QUEENS,THAMES ST,R,1,Standard,40.705734,-73.926574,40.705693,-73.926175
12551,BROOKLYN,BEACH FRONT ROAD,2,2,Signed Route,40.587465,-73.797585,40.587177,-73.798982
12581,STATEN ISLAND,SOUTH BEACH GREENWAY,2,2,Greenway,40.572237,-74.085976,40.571496,-74.08692
12618,MANHATTAN,E 89 ST,L,1,,40.776928,-73.943513,40.776868,-73.943379
12634,BRONX,EDGEWATER RD,2,2,Protected Path,40.829051,-73.885249,40.829416,-73.885242
12667,BRONX,COLGATE AV,2,2,Standard,40.819162,-73.879815,40.820351,-73.880079
12767,STATEN ISLAND,BLOOMINGDALE PARK GREENWAY,2,2,Greenway,40.53879,-74.212102,40.538777,-74.212201
12772,STATEN ISLAND,LA TOURETTE PARK GREENWAY,2,2,Greenway,40.570915,-74.169706,40.570772,-74.169549
12780,STATEN ISLAND,WILLOWBROOK PARK GREENWAY,2,2,Greenway,40.60462,-74.162271,40.60452,-74.162207
12795,STATEN ISLAND,SOUTH BEACH GREENWAY CONNECTOR,2,2,Greenway,40.593582,-74.062601,40.593515,-74.062579
12810,STATEN ISLAND,NORTH SHORE ESPLANADE,2,2,Greenway,40.647373,-74.088718,40.647266,-74.088639
12814,STATEN ISLAND,SNUG HARBOR GREENWAY,2,2,Greenway,40.645513,-74.104128,40.645543,-74.104126
12890,STATEN ISLAND,VETERANS RD GREENWAY,2,2,Greenway,40.529719,-74.229125,40.529752,-74.228674
12904,QUEENS,LEIF ERICSON PARK GREENWAY,2,2,Greenway,40.638669,-74.024171,40.63854,-74.024183
12908,QUEENS,MARINE PARK GREENWAY,2,2,Greenway,40.607898,-73.934232,40.607628,-73.934605
12920,QUEENS,EASTERN PKWY,2,2,Greenway,40.67146,-73.962541,40.67123,-73.961383
12947,MANHATTAN,E HOUSTON ST PED OVPS,2,0,,40.718841,-73.974742,40.718842,-73.974687
12956,QUEENS,COLUMBIA ST ESPLANADE,2,2,Greenway,40.664822,-74.014391,40.664832,-74.014266
12957,QUEENS,IKEA GREENWAY,2,2,Greenway,40.66844,-74.010096,40.668545,-74.010246
12963,QUEENS,BROOKLYN BRIDGE PARK GREENWAY,2,2,Greenway,40.700718,-73.99674,40.700326,-73.996988
12964,QUEENS,FLATBUSH AV GREENWAY,2,2,Greenway,40.598454,-73.910248,40.597755,-73.909466
12967,QUEENS,SHORE PKWY GREENWAY,2,2,Greenway,40.653039,-73.86288,40.653148,-73.862688
13043,QUEENS,MARINE PKWY GIL HODGES BR,2,0,,40.578059,-73.887805,40.57372,-73.885191
13045,QUEENS,GATEWAY DR,2,2,Greenway,40.654627,-73.877731,40.654551,-73.877921
13066,BROOKLYN,FLUSHING BAY PROMENADE,2,2,Greenway,40.765343,-73.86171,40.764562,-73.861098
13078,BROOKLYN,34 AVE CITI FIELD LINK,2,2,Sidewalk,40.757294,-73.852557,40.757338,-73.852348
13079,BROOKLYN,VAN WYCK EXWY EXIT NB,2,2,Sidewalk,40.763224,-73.843637,40.763292,-73.843447
13080,BROOKLYN,FLUSHING BR,2,0,,40.763507,-73.838929,40.763355,-73.839041
13088,BROOKLYN,LITTLE BAY,2,2,Greenway,40.789085,-73.794136,40.788949,-73.793937
13095,BROOKLYN,CROSS IS PKWY,2,2,Greenway,40.789743,-73.781998,40.789781,-73.781772
13112,BROOKLYN,KISSENA PARK GREENWAY,2,2,Greenway,40.746449,-73.817346,40.746204,-73.816278
13116,BROOKLYN,KISSENA PARK VELODROME,L,1,,40.74437,-73.809355,40.744393,-73.80991
13151,BROOKLYN,JACKIE ROBINSON PKWY EB EXIT 3,2,2,Sidewalk,40.691876,-73.882219,40.691974,-73.882185
13153,BROOKLYN,ALLEY POND PARK GREENWAY,2,2,Greenway,40.741408,-73.744402,40.741411,-73.744377
13156,BROOKLYN,LAURELTON GREENWAY,2,2,Greenway,40.668545,-73.737878,40.668433,-73.737957
13157,BROOKLYN,FOREST PARK GREENWAY,2,2,Greenway,40.702904,-73.869033,40.702822,-73.868839
13196,BROOKLYN,KISSENA PARK PATH,2,2,Greenway,40.748774,-73.834256,40.748673,-73.834219
13197,BROOKLYN,COLLEGE PT BLVD,2,2,Sidewalk,40.748652,-73.833132,40.748358,-73.833198
13220,BROOKLYN,PULASKI BR,2,2,Protected Path,40.741528,-73.951994,40.74161,-73.951968
13235,BROOKLYN,CROSS BAY BLVD GREENWAY,2,2,Greenway,40.636145,-73.831092,40.636107,-73.831074
13236,BRONX,VAN CORTLANDT PARK GREENWAY,2,2,Greenway,40.889754,-73.887715,40.889698,-73.887729
13245,BROOKLYN,BAISLEY POND PARK GREENWAY,2,2,Greenway,40.668338,-73.789158,40.668328,-73.78886
13260,BROOKLYN,CROSS BAY VET MEM BR,2,0,,40.597663,-73.819827,40.597395,-73.820027
13291,BROOKLYN,BEACH CHANNEL DR GREENWAY,2,2,Greenway,40.569291,-73.876286,40.569095,-73.876678
13318,BRONX,HUTCHINSON RIVER GREENWAY,2,2,Greenway,40.830234,-73.837422,40.830224,-73.837505
13346,BROOKLYN,43 ST PED OVPS,2,2,Sidewalk,40.734554,-73.923733,40.734553,-73.923725
13381,BRONX,MOSHOLU PKWY GREENWAY,2,2,Greenway,40.884256,-73.887586,40.884182,-73.88744
13406,BRONX,SHOREHAVEN GREENWAY,2,2,Greenway,40.80461,-73.854031,40.804616,-73.854107
13418,BRONX,PUGSLEY CREEK GREENWAY,2,2,Greenway,40.813959,-73.850063,40.813991,-73.850061
13455,BRONX,BRUCKNER EP GREENWAY,2,2,Greenway,40.85606,-73.82484,40.855928,-73.825043
13477,MANHATTAN,MANHATTAN BR,2,2,Protected Path,40.715063,-73.994691,40.714765,-73.994542
13510,BRONX,SHORE ROAD GREENWAY,2,0,,40.861153,-73.816329,40.862444,-73.815436
13526,BRONX,CITY ISLAND RD GREENWAY,2,2,Greenway,40.864592,-73.813713,40.864701,-73.81357
13531,BRONX,PARK DR GREENWAY,2,2,Greenway,40.866447,-73.800413,40.866508,-73.800359
13563,BRONX,FERRY POINT PARK GREENWAY,R,1,Greenway,40.816033,-73.837692,40.816125,-73.838127
13565,BRONX,CASTLE HILL PARK GREENWAY,2,2,Greenway,40.811687,-73.846324,40.811549,-73.846439
13584,BRONX,SOUNDVIEW PARK GREENWAY,2,2,Greenway,40.82005,-73.872331,40.82015,-73.872468
13588,BRONX,CROTONA PK GREENWAY,2,2,Greenway,40.83914,-73.888493,40.839215,-73.888351
13655,BRONX,ROBERTO CLEMENTE PARK GREENWAY,2,2,Greenway,40.850786,-73.923208,40.851088,-73.92295
13661,MANHATTAN,FT WASHINGTON PARK BICYCLE TRAIL,2,2,Greenway,40.850463,-73.945802,40.850585,-73.945723
13677,MANHATTAN,HENRY HUDSON PKWY SB EN DYCKMAN,2,2,Sidewalk,40.866879,-73.932099,40.866901,-73.93203
13681,MANHATTAN,INWOOD HILL PARK GREENWAY,2,2,Greenway,40.869329,-73.931504,40.869538,-73.931455
13685,MANHATTAN,WILLIAMSBURG BR,2,2,Protected Path,40.716436,-73.981584,40.716184,-73.980745
13719,MANHATTAN,CHERRY WALK BICYCLE TRAIL,2,2,Greenway,40.799485,-73.975444,40.800778,-73.974577
13753,MANHATTAN,HUDSON RIVER GREENWAY 79TH ST LINK,2,0,Link,40.785582,-73.98515,40.785916,-73.985044
13754,MANHATTAN,W 72 ST PED OVPS,2,2,Greenway,40.781865,-73.987846,40.781862,-73.987847
13812,MANHATTAN,HIGH BRIDGE GREENWAY,2,2,Greenway,40.837193,-73.936691,40.837069,-73.936682
13815,MANHATTAN,HARLEM RIVER DR GREENWAY,2,2,Greenway,40.85255,-73.9249,40.852786,-73.924731
13837,MANHATTAN,W 139 ST,2,2,Sidewalk,40.814209,-73.934185,40.814263,-73.934172
13913,MANHATTAN,EAST RIVER ESPLANADE,2,2,Greenway,40.714983,-73.976189,40.715505,-73.97592
