CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/04/2020,20:00,QUEENS,11103,40.76464,-73.916595,"(40.76464, -73.916595)",30 AVENUE                       ,37 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4374720,E-Bike,Station Wagon/Sport Utility Vehicle,,,
11/09/2020,13:55,MANHATTAN,10026,40.80333,-73.94873,"(40.80333, -73.94873)",WEST 118 STREET                 ,LENOX AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4367142,Sedan,Bike,,,
11/12/2020,17:46,MANHATTAN,10024,40.78517,-73.973145,"(40.78517, -73.973145)",WEST 84 STREET                  ,COLUMBUS AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,4367755,E-Scooter,E-Bike,,,
12/07/2020,0:00,,,40.607243,-73.98726,"(40.607243, -73.98726)",STILLWELL AVENUE                ,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4374045,Station Wagon/Sport Utility Vehicle,Bike,,,
10/24/2020,16:45,QUEENS,11385,40.702473,-73.87433,"(40.702473, -73.87433)",,,74-07     MYRTLE AVENUE                 ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4365428,Station Wagon/Sport Utility Vehicle,Bike,,,
10/22/2020,15:32,BROOKLYN,11235,40.581783,-73.94808,"(40.581783, -73.94808)",SHORE BOULEVARD                 ,OCEAN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4360220,Sedan,Bike,,,
10/22/2020,1:50,BROOKLYN,11236,40.642113,-73.90307,"(40.642113, -73.90307)",FLATLANDS AVENUE                ,EAST 94 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4359986,Sedan,E-Scooter,,,
10/27/2020,20:00,,,40.742256,-73.97768,"(40.742256, -73.97768)",EAST 30 STREET                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4362131,Station Wagon/Sport Utility Vehicle,Bike,,,
11/05/2020,23:49,BROOKLYN,11216,40.682507,-73.94375,"(40.682507, -73.94375)",TOMPKINS AVENUE                 ,HALSEY STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4365513,Sedan,Bike,,,
11/04/2020,14:50,BROOKLYN,11230,40.633663,-73.96395,"(40.633663, -73.96395)",RUGBY ROAD                      ,FOSTER AVENUE,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4364398,Sedan,Bike,,,
10/23/2020,8:03,QUEENS,11373,40.739185,-73.877785,"(40.739185, -73.877785)",,,85-23     BROADWAY                      ,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,4361058,E-Bike,Sedan,,,
11/30/2020,16:30,MANHATTAN,10022,40.76093,-73.96914,"(40.76093, -73.96914)",EAST 57 STREET                  ,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4371995,Sedan,Bike,,,
11/03/2020,7:50,BROOKLYN,11236,40.652313,-73.908226,"(40.652313, -73.908226)",BRISTOL STREET                  ,DITMAS AVENUE,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,4364080,Station Wagon/Sport Utility Vehicle,Bike,,,
10/21/2020,20:00,,,40.767735,-73.9185,"(40.767735, -73.9185)",28 AVENUE                       ,,,1,0,0,0,1,0,0,0,Unspecified,,,,,4360135,Bike,,,,
11/13/2020,21:41,,,40.81094,-73.94318,"(40.81094, -73.94318)",WEST 130 STREET                 ,,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,4367741,Sedan,Bike,,,
11/01/2020,10:40,QUEENS,11101,40.752975,-73.91024,"(40.752975, -73.91024)",NORTHERN BOULEVARD              ,51 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4363314,Sedan,Bike,,,
11/09/2020,10:10,,,40.810402,-73.92196,"(40.810402, -73.92196)",WILLIS AVENUE                   ,EAST 140 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4368325,Sedan,E-Bike,,,
11/17/2020,21:30,QUEENS,11355,40.75882,-73.81121,"(40.75882, -73.81121)",MURRAY STREET                   ,CHERRY AVENUE,,1,0,0,0,1,0,0,0,Other Lighting Defects,Unspecified,,,,4368793,Sedan,Bike,,,
11/07/2020,0:10,MANHATTAN,10128,40.785297,-73.955574,"(40.785297, -73.955574)",MADISON AVENUE                  ,EAST 93 STREET,,1,0,0,0,1,0,0,0,Obstruction/Debris,,,,,4366446,Bike,,,,
10/21/2020,16:16,MANHATTAN,10001,40.752052,-74.000984,"(40.752052, -74.000984)",10 AVENUE                       ,WEST 30 STREET,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4359921,Bike,Sedan,,,
10/24/2020,21:22,BRONX,10451,40.816532,-73.92822,"(40.816532, -73.92822)",EAST 144 STREET                 ,GRAND CONCOURSE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4361083,Sedan,Bike,,,
10/21/2020,20:15,BRONX,10452,40.83787,-73.9197,"(40.83787, -73.9197)",JEROME AVENUE                   ,EAST 169 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4360103,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
11/24/2020,21:00,BROOKLYN,11208,40.667168,-73.88087,"(40.667168, -73.88087)",NEW LOTS AVENUE                 ,LINWOOD STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4370613,Bike,,,,
12/03/2020,10:00,,,40.71445,-73.9306,"(40.71445, -73.9306)",GRAND STREET                    ,METROPOLITAN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4373017,Station Wagon/Sport Utility Vehicle,Bike,,,
11/09/2020,15:00,,,40.68024,-73.946754,"(40.68024, -73.946754)",FULTON STREET                   ,,,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4371524,Station Wagon/Sport Utility Vehicle,E-Bike,,,
11/08/2020,0:15,MANHATTAN,10017,40.753242,-73.96662,"(40.753242, -73.96662)",1 AVENUE                        ,EAST 49 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4365180,Station Wagon/Sport Utility Vehicle,Bike,,,
10/22/2020,21:10,,,40.698807,-73.91837,"(40.698807, -73.91837)",MYRTLE AVENUE                   ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4360268,E-Bike,E-Scooter,,,
10/20/2020,17:00,BROOKLYN,11205,40.69133,-73.95177,"(40.69133, -73.95177)",DE KALB AVENUE                  ,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4359665,Sedan,Bike,,,
11/21/2020,15:40,BRONX,10454,40.808163,-73.92653,"(40.808163, -73.92653)",ALEXANDER AVENUE                ,EAST 135 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4369455,Station Wagon/Sport Utility Vehicle,Bike,,,
10/29/2020,15:25,QUEENS,11365,40.73859,-73.78766,"(40.73859, -73.78766)",64 AVENUE                       ,186 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4363707,Taxi,Bike,,,
10/30/2020,20:50,,,40.67834,-73.95521,"(40.67834, -73.95521)",FRANKLIN AVENUE                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4364970,Station Wagon/Sport Utility Vehicle,E-Bike,,,
11/08/2020,13:50,BROOKLYN,11209,40.629295,-74.02869,"(40.629295, -74.02869)",78 STREET                       ,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4365507,Sedan,E-Scooter,,,
11/18/2020,14:26,QUEENS,11385,40.706314,-73.91363,"(40.706314, -73.91363)",SENECA AVENUE                   ,HIMROD STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4372279,Sedan,E-Scooter,,,
10/26/2020,15:41,,,40.662846,-73.94284,"(40.662846, -73.94284)",LEFFERTS AVENUE                 ,,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,4361369,Sedan,E-Scooter,,,
10/28/2020,12:30,MANHATTAN,10022,40.760506,-73.97575,"(40.760506, -73.97575)",,,673       5 AVENUE                      ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4362167,Sedan,Bike,,,
12/03/2020,13:00,BROOKLYN,11249,40.704006,-73.96308,"(40.704006, -73.96308)",,,91        ROSS STREET                   ,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,4373016,Station Wagon/Sport Utility Vehicle,Bike,,,
11/26/2020,11:28,BRONX,10469,40.873123,-73.86133,"(40.873123, -73.86133)",DUNCAN STREET                   ,BRONXWOOD AVENUE,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4371464,Bike,,,,
11/07/2020,20:24,,,40.713444,-73.99854,"(40.713444, -73.99854)",PARK ROW                        ,POLICE PLAZA,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,4365399,Bike,,,,
11/03/2020,15:40,BRONX,10469,40.882133,-73.85571,"(40.882133, -73.85571)",,,932       EAST 220 STREET               ,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4364146,Station Wagon/Sport Utility Vehicle,E-Bike,,,
11/26/2020,13:26,MANHATTAN,10005,40.704338,-74.00925,"(40.704338, -74.00925)",,,10        HANOVER SQUARE                ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4371062,Station Wagon/Sport Utility Vehicle,Bike,,,
11/14/2020,22:08,MANHATTAN,10026,40.801155,-73.959656,"(40.801155, -73.959656)",CATHEDRAL PARKWAY               ,MANHATTAN AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4367527,Sedan,Bike,,,
11/03/2020,22:30,,,40.73002,-73.98355,"(40.73002, -73.98355)",1 AVENUE                        ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4364458,Bike,Station Wagon/Sport Utility Vehicle,,,
10/18/2020,17:00,MANHATTAN,10032,40.83027,-73.94393,"(40.83027, -73.94393)",AMSTERDAM AVENUE                ,WEST 153 STREET,,1,0,0,0,1,0,0,0,Driver Inexperience,,,,,4359011,E-Bike,,,,
11/06/2020,13:15,BROOKLYN,11230,40.629757,-73.96416,"(40.629757, -73.96416)",AVENUE H                        ,ARGYLE ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4365208,Sedan,Bike,,,
11/03/2020,14:45,QUEENS,11354,40.75814,-73.83517,"(40.75814, -73.83517)",ROOSEVELT AVENUE                ,JANET PLACE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4364182,Sedan,E-Scooter,,,
11/19/2020,17:40,,,40.71382,-73.92077,"(40.71382, -73.92077)",METROPOLITAN AVENUE             ,,,1,0,0,0,1,0,0,0,Following Too Closely,Passing Too Closely,,,,4371634,Bike,Sedan,,,
10/24/2020,18:32,BROOKLYN,11230,40.633316,-73.96469,"(40.633316, -73.96469)",,,1301      FOSTER AVENUE                 ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4360858,Station Wagon/Sport Utility Vehicle,Bike,,,
11/16/2020,11:05,BRONX,10453,40.84944,-73.906006,"(40.84944, -73.906006)",GRAND CONCOURSE                 ,EAST TREMONT AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4368919,Taxi,Bike,,,
10/29/2020,23:13,BROOKLYN,11213,40.671925,-73.939186,"(40.671925, -73.939186)",ALBANY AVENUE                   ,STERLING PLACE,,1,0,0,0,1,0,0,0,Pavement Slippery,Driver Inattention/Distraction,,,,4363185,Bike,Sedan,,,
10/24/2020,20:35,MANHATTAN,10023,40.78108,-73.985374,"(40.78108, -73.985374)",RIVERSIDE DRIVE                 ,WEST 73 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4360866,Station Wagon/Sport Utility Vehicle,E-Bike,,,
11/12/2020,17:46,,,40.625546,-73.93998,"(40.625546, -73.93998)",FLATBUSH AVENUE                 ,AVENUE K,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4367995,Sedan,Bike,,,
10/18/2020,0:30,,,40.80608,-73.96532,"(40.80608, -73.96532)",BROADWAY                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4359334,E-Scooter,Station Wagon/Sport Utility Vehicle,,,
11/09/2020,0:00,BRONX,10452,40.8382,-73.92371,"(40.8382, -73.92371)",WOODYCREST AVENUE               ,WEST 168 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,4366079,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
11/05/2020,0:00,BROOKLYN,11217,40.68405,-73.98157,"(40.68405, -73.98157)",3 AVENUE                        ,DEAN STREET,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,4364836,Station Wagon/Sport Utility Vehicle,Bike,,,
11/09/2020,16:27,,,,,,PARSONS BOULEVARD               ,HARDING EXPRESSWAY,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4366301,Sedan,Bike,,,
11/29/2020,15:15,BROOKLYN,11219,40.63011,-74.01001,"(40.63011, -74.01001)",FORT HAMILTON PARKWAY           ,66 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4371637,Bike,Station Wagon/Sport Utility Vehicle,,,
11/11/2020,15:11,BROOKLYN,11204,40.626335,-73.97924,"(40.626335, -73.97924)",50 STREET                       ,19 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4366761,Sedan,Bike,,,
11/09/2020,23:45,BROOKLYN,11213,,,,BERGEN STREET                   ,BROOKLYN AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,,,,,4366276,Bike,,,,
10/18/2020,18:46,,,40.81636,-73.954094,"(40.81636, -73.954094)",AMSTERDAM AVENUE                ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4359875,Station Wagon/Sport Utility Vehicle,Bike,,,
11/23/2020,17:40,,,40.65239,-73.92655,"(40.65239, -73.92655)",CHURCH AVENUE                   ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4370346,E-Bike,,,,
12/04/2020,4:45,MANHATTAN,10035,40.80641,-73.94227,"(40.80641, -73.94227)",WEST 125 STREET                 ,5 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,4373804,Sedan,E-Scooter,,,
10/21/2020,23:10,MANHATTAN,10016,40.74668,-73.9745,"(40.74668, -73.9745)",2 AVENUE                        ,EAST 37 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4360305,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
11/20/2020,7:29,MANHATTAN,10016,40.748478,-73.97302,"(40.748478, -73.97302)",,,300       EAST 40 STREET                ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4369222,Station Wagon/Sport Utility Vehicle,Bike,,,
11/30/2020,13:35,MANHATTAN,10032,40.83328,-73.93916,"(40.83328, -73.93916)",EDGECOMBE AVENUE                ,WEST 159 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4372576,Bike,,,,
11/10/2020,9:30,BROOKLYN,11223,40.60032,-73.98595,"(40.60032, -73.98595)",AVENUE S                        ,STILLWELL AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4366168,Sedan,Bike,,,
10/19/2020,17:12,BROOKLYN,11238,40.686264,-73.9567,"(40.686264, -73.9567)",FRANKLIN AVENUE                 ,QUINCY STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4360266,Motorcycle,E-Bike,,,
10/16/2020,14:24,BROOKLYN,11220,40.633728,-74.01797,"(40.633728, -74.01797)",SENATOR STREET                  ,6 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4358373,Sedan,E-Bike,,,
12/05/2020,4:24,,,40.764053,-73.96476,"(40.764053, -73.96476)",3 AVENUE                        ,,,1,0,0,0,1,0,0,0,Lane Marking Improper/Inadequate,Pavement Slippery,,,,4373769,Sedan,Bike,,,
11/10/2020,17:55,QUEENS,11411,40.69653,-73.73841,"(40.69653, -73.73841)",116 AVENUE                      ,221 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4366331,Sedan,Bike,,,
10/19/2020,9:55,BROOKLYN,11211,40.708424,-73.95134,"(40.708424, -73.95134)",SOUTH 3 STREET                  ,HEWES STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4359994,Taxi,E-Bike,,,
10/22/2020,11:15,,,40.689228,-73.957,"(40.689228, -73.957)",LAFAYETTE AVENUE                ,FRANKLIN AVENUE,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4360262,Sedan,Bike,,,
12/04/2020,15:35,,,40.604996,-73.99427,"(40.604996, -73.99427)",83 STREET                       ,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4373157,Station Wagon/Sport Utility Vehicle,Bike,,,
10/20/2020,17:05,BROOKLYN,11219,40.6406,-73.99434,"(40.6406, -73.99434)",NEW UTRECHT AVENUE              ,FORT HAMILTON PARKWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4360712,Bike,,,,
12/08/2020,16:04,BROOKLYN,11204,40.62395,-73.98889,"(40.62395, -73.98889)",59 STREET                       ,17 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,4374699,Bike,,,,
10/31/2020,17:19,,,40.756565,-73.99028,"(40.756565, -73.99028)",WEST 41 STREET                  ,,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,4363133,Sedan,Bike,,,
11/08/2020,4:00,MANHATTAN,10017,40.75603,-73.979034,"(40.75603, -73.979034)",EAST 46 STREET                  ,5 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4365340,Sedan,Bike,,,
10/21/2020,13:00,QUEENS,11106,40.758175,-73.924065,"(40.758175, -73.924065)",35 STREET                       ,34 AVENUE,,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4360773,Pick-up Truck,Bike,,,
12/08/2020,1:35,,,40.695114,-73.93194,"(40.695114, -73.93194)",BROADWAY                        ,HART STREET,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4376306,Pick-up Truck,Bike,,,
10/27/2020,17:35,MANHATTAN,10023,40.77428,-73.97738,"(40.77428, -73.97738)",WEST 69 STREET                  ,CENTRAL PARK WEST,,1,0,0,0,1,0,0,0,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4361943,Sedan,Bike,,,
12/07/2020,15:20,QUEENS,11421,40.69283,-73.85468,"(40.69283, -73.85468)",90 STREET                       ,JAMAICA AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4374041,Station Wagon/Sport Utility Vehicle,Bike,,,
11/22/2020,17:25,BRONX,10473,40.82112,-73.848526,"(40.82112, -73.848526)",CASTLE HILL AVENUE              ,SEWARD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4369915,Sedan,Bike,,,
11/23/2020,18:15,QUEENS,11435,40.705498,-73.81059,"(40.705498, -73.81059)",HILLSIDE AVENUE                 ,146 STREET,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4370193,Box Truck,Bike,,,
11/21/2020,16:55,,,,,,Prospect Park West              ,Well House Drive,,2,0,1,0,1,0,0,0,Unspecified,,,,,4369530,Bike,,,,
11/25/2020,19:12,BRONX,10455,40.812695,-73.906525,"(40.812695, -73.906525)",,,800       EAST 149 STREET               ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4370856,E-Scooter,Station Wagon/Sport Utility Vehicle,,,
11/10/2020,17:00,STATEN ISLAND,10301,40.619698,-74.10771,"(40.619698, -74.10771)",CLOVE ROAD                      ,FAIRWAY LANE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4367993,Sedan,Bike,,,
10/15/2020,11:08,BROOKLYN,11212,40.657173,-73.921074,"(40.657173, -73.921074)",EAST 93 STREET                  ,KINGS HIGHWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4358020,Sedan,Bike,,,
11/15/2020,22:00,,,40.74766,-73.86346,"(40.74766, -73.86346)",NATIONAL STREET                 ,42 AVENUE,,1,0,0,0,1,0,0,0,Unsafe Speed,,,,,4367950,E-Bike,,,,
11/13/2020,17:08,QUEENS,11102,40.768032,-73.9275,"(40.768032, -73.9275)",,,30-50     23 STREET                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4367611,Station Wagon/Sport Utility Vehicle,Bike,,,
10/22/2020,13:20,,,40.782627,-73.97499,"(40.782627, -73.97499)",COLUMBUS AVENUE                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4360403,Sedan,Bike,,,
10/24/2020,17:00,BROOKLYN,11213,40.66925,-73.93944,"(40.66925, -73.93944)",EASTERN PARKWAY                 ,ALBANY AVENUE,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4360690,Station Wagon/Sport Utility Vehicle,Bike,,,
11/10/2020,21:16,BROOKLYN,11211,40.708042,-73.95816,"(40.708042, -73.95816)",MARCY AVENUE                    ,SOUTH 9 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4366402,Bike,,,,
11/17/2020,5:47,MANHATTAN,10021,40.768803,-73.952324,"(40.768803, -73.952324)",YORK AVENUE                     ,EAST 75 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4368267,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
10/23/2020,15:15,QUEENS,11354,40.76536,-73.82787,"(40.76536, -73.82787)",UNION STREET                    ,35 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4360491,Sedan,Bike,,,
12/01/2020,15:35,MANHATTAN,10002,40.716454,-73.98058,"(40.716454, -73.98058)",DELANCEY STREET                 ,COLUMBIA STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,4372438,Bike,,,,
11/10/2020,8:35,BROOKLYN,11201,40.68608,-73.99091,"(40.68608, -73.99091)",SMITH STREET                    ,WYCKOFF STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4369156,Box Truck,Bike,,,
10/16/2020,9:00,BROOKLYN,11221,40.692356,-73.911064,"(40.692356, -73.911064)",HANCOCK STREET                  ,WILSON AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4359002,Station Wagon/Sport Utility Vehicle,Bike,,,
11/17/2020,19:00,MANHATTAN,10028,40.779495,-73.95559,"(40.779495, -73.95559)",EAST 86 STREET                  ,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,View Obstructed/Limited,,,,4368668,Sedan,Bike,,,
10/26/2020,17:15,QUEENS,11372,40.74945,-73.88711,"(40.74945, -73.88711)",79 STREET                       ,37 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4361654,Sedan,Bike,,,
11/05/2020,8:00,QUEENS,11104,40.74646,-73.91709,"(40.74646, -73.91709)",SKILLMAN AVENUE                 ,47 STREET,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,4364879,Sedan,Bike,,,
12/01/2020,8:00,,,40.751453,-73.83228,"(40.751453, -73.83228)",COLLEGE POINT BOULEVARD         ,,,1,0,0,0,1,0,0,0,Turning Improperly,,,,,4372382,Sedan,,,,
11/17/2020,17:15,,,40.62334,-73.95595,"(40.62334, -73.95595)",AVENUE K                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4368530,Sedan,Bike,,,
11/20/2020,18:50,,,40.817226,-73.94231,"(40.817226, -73.94231)",WEST 138 STREET                 ,,,1,0,0,0,1,0,0,0,Unspecified,,,,,4370531,Bike,,,,
11/09/2020,19:00,BROOKLYN,11208,40.68081,-73.8849,"(40.68081, -73.8849)",ARLINGTON AVENUE                ,ELTON STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4366517,E-Scooter,Sedan,,,
10/24/2020,10:10,,,40.68665,-73.91315,"(40.68665, -73.91315)",BUSHWICK AVENUE                 ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4361452,Bike,Station Wagon/Sport Utility Vehicle,,,
11/15/2020,18:00,,,40.69953,-73.91104,"(40.69953, -73.91104)",WYCKOFF AVENUE                  ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4368148,Tractor Truck Diesel,E-Scooter,,,
11/29/2020,12:20,MANHATTAN,10025,40.79656,-73.97226,"(40.79656, -73.97226)",WEST 98 STREET                  ,WEST END AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4371833,Sedan,Bike,,,
11/15/2020,17:25,BROOKLYN,11207,40.68293,-73.910515,"(40.68293, -73.910515)",,,1746      BROADWAY                      ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4367737,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
10/18/2020,20:10,,,40.68864,-73.920555,"(40.68864, -73.920555)",BROADWAY                        ,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4359001,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
